개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3940000,202639400000801657,경기도 고양시청,경기도 고양시 일산서구 구산동  1131-1 구산교 삼거리,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6841382,126.7007050,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801658,경기도 고양시청,경기도 고양시 일산서구 덕이동 415-3 디스커버리앞 삼거리,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6918216,126.7546907,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801659,경기도 고양시청,경기도 고양시 일산서구 덕이동 1204-3 덕이동문1차 입구 교통섬,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.7009831,126.7334167,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801660,경기도 고양시청,경기도 고양시 일산서구 대화동 1481-2 대화고등학교 정문 앞,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6691179,126.7319572,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801661,경기도 고양시청,경기도 고양시 일산서구 덕이동 1460-5 타이어뱅크앞 사거리,,생활방범,5,200,360도 전방,30,202010,031-8075-2578,37.6906040,126.7526971,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801662,경기도 고양시청,경기도 고양시 일산서구 대화동 2334 대화교 아래 대수길 삼거리,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6861848,126.7516772,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801663,경기도 고양시청,경기도 고양시 일산서구 가좌동 874-1 삼거리 인근,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.7015433,126.7244136,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801664,경기도 고양시청,경기도 고양시 일산서구 가좌동 669-5 사거리 인근,,생활방범,5,200,360도 전방,30,202010,031-8075-2578,37.6938431,126.7165146,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801665,경기도 고양시청,경기도 고양시 일산서구 구산동 661-34 삼거리 인근,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6971907,126.7099174,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801666,경기도 고양시청,경기도 고양시 일산서구 덕이동 1006-7,,생활방범,3,200,360도 전방,30,202110,031-8075-2578,37.6924524,126.7368210,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801667,경기도 고양시청,경기도 고양시 일산서구 덕이동 828-3(고양예고 정문),,생활방범,4,200,360도 전방,30,202110,031-8075-2578,37.6947269,126.7427174,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801668,경기도 고양시청,경기도 고양시 일산서구 덕이동 1050-3(노블레스 주택(1085-17)입구),,생활방범,4,200,360도 전방,30,202110,031-8075-2578,37.7001903,126.7388720,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801669,경기도 고양시청,경기도 고양시 일산서구 덕이동 588-3(꼬마숲자연어린이집 입구 사거리),,생활방범,5,200,360도 전방,30,202110,031-8075-2578,37.7005181,126.7472484,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801670,경기도 고양시청,경기도 고양시 일산서구 덕이동 1019-4(유진골드스위트 101동 앞),,생활방범,4,200,360도 전방,30,202110,031-8075-2578,37.6948804,126.7375353,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801671,경기도 고양시청,경기도 고양시 일산서구 가좌동 980-10 가좌7단지 705동 앞,,생활방범,3,200,360도 전방,30,202311,031-8075-2578,37.6839829,126.7204853,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801672,경기도 고양시청,경기도 고양시 일산서구 덕이동 263-22 벨루이뜨 앞 삼거리,,생활방범,4,200,360도 전방,30,202311,031-8075-2578,37.6930491,126.7585781,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801673,경기도 고양시청,경기도 고양시 일산서구 덕이동 259-7 디자인하우스 114동 뒤쪽 한전주,,생활방범,3,200,360도 전방,30,202311,031-8075-2578,37.6914172,126.7586408,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801674,경기도 고양시청,경기도 고양시 일산서구 덕이동 586-3,,생활방범,4,200,360도 전방,30,202510,031-8075-2578,37.6994239,126.7493616,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801675,경기도 고양시청,경기도 고양시 일산서구 구산동 852-11,,생활방범,3,200,360도 전방,30,202510,031-8075-2578,37.6805337,126.6958224,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801676,경기도 고양시청,경기도 고양시 일산서구 덕이동 676-1 (덕이동문3차아파트 버스정류장),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.7013989,126.7428915,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801677,경기도 고양시청,경기도 고양시 일산서구 덕이동 222-2 (다이소건너 삼거리 ),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6891953,126.7592157,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801678,경기도 고양시청,경기도 고양시 일산서구 덕이동 1027-2 (파워화너스 건너길삼거리(한전주)),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6938119,126.7366275,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801679,경기도 고양시청,경기도 고양시 일산서구 덕이동 1029-46 (예다움하우스 옆(한전주)),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6940726,126.7355114,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801680,경기도 고양시청,경기도 고양시 일산서구 덕이동 445 (삼거리(한전주)),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6893418,126.7558256,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801681,경기도 고양시청,경기도 고양시 일산서구 덕이동 304-39 (일산가구단지사거리),,생활방범,5,200,360도 전방,30,202210,031-8075-2578,37.6992218,126.7593935,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801682,경기도 고양시청,경기도 고양시 일산서구 덕이동 382-44 보행로 삼거리,,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6965065,126.7584541,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801683,경기도 고양시청,경기도 고양시 일산서구 가좌동 863-3 평양손만두 앞 사거리,,생활방범,5,200,360도 전방,30,202410,031-8075-2578,37.6906015,126.7140038,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801684,경기도 고양시청,경기도 고양시 일산서구 구산동 1513-1 현대재지 이정표 앞 사거리,,생활방범,5,200,360도 전방,30,202410,031-8075-2578,37.6855039,126.6862142,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801685,경기도 고양시청,경기도 고양시 일산서구 덕이동 431-5 퀸스타운 앞 삼거리,,생활방범,4,200,360도 전방,30,202410,031-8075-2578,37.6910328,126.7525686,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:47
3940000,202639400000801686,경기도 고양시청,경기도 고양시 일산서구 구산동 911-6(지하차도 앞 사거리),,생활방범,5,200,360도 전방,30,202510,031-8075-2578,37.6887656,126.7083672,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801687,경기도 고양시청,경기도 고양시 일산서구 가좌동 846-128 (덕산로 삼거리),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6973881,126.7194930,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801688,경기도 고양시청,경기도 고양시 일산서구 가좌동 973-7 (송산로-송파로 삼거리(한전주)),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6833650,126.7132930,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801689,경기도 고양시청,경기도 고양시 일산서구 가좌동 262-1 (덕이2교 부근(한전주)),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6950866,126.7278503,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801690,경기도 고양시청,경기도 고양시 일산서구 가좌동 143-6 (가좌로1앞 사거리),,생활방범,5,200,360도 전방,30,202210,031-8075-2578,37.6897158,126.7249960,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801691,경기도 고양시청,경기도 고양시 덕양구 토당동 862-3 (토당5호 공원 안전부스),,생활방범,2,200,360도 전방,30,202311,031-8075-2578,37.6188979,126.8235055,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801692,경기도 고양시청,경기도 고양시 덕양구 화정역 광장 안전부스(화정동 1098),,생활방범,4,200,360도 전방,30,202110,031-8075-2578,37.6339023,126.8326242,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801693,경기도 고양시청,경기도 고양시 일산동구 일산문화공원 안전부스(장항동 845),,생활방범,4,200,360도 전방,30,202110,031-8075-2578,37.6590421,126.7712031,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801694,경기도 고양시청,경기도 고양시 일산동구 호수공원 전망광장 안전부스(장항동 906),,생활방범,4,200,360도 전방,30,202110,031-8075-2578,37.6551145,126.7623392,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801695,경기도 고양시청,경기도 고양시 일산동구 호수공원 장미원 안전부스(장항동 906),,생활방범,4,200,360도 전방,30,202110,031-8075-2578,37.6590915,126.7635904,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801696,경기도 고양시청,경기도 고양시 덕양구 덕은동 434-1 화장실 앞,,생활방범,2,200,360도 전방,30,202210,031-8075-2578,37.5796846,126.8638630,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801697,경기도 고양시청,경기도 고양시 덕양구 대덕산1길 8-2(덕은동) 화장실 앞,,생활방범,2,200,360도 전방,30,202210,031-8075-2578,37.5817509,126.8627072,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801698,경기도 고양시청,경기도 고양시 덕양구 대덕산길 107-2(덕은동) 화장실 앞,,생활방범,2,200,360도 전방,30,202210,031-8075-2578,37.5815677,126.8690920,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801699,경기도 고양시청,경기도 고양시 덕양구 향동동 향동로 200 공원화장실,,생활방범,1,200,360도 전방,30,202010,031-8075-2578,37.5990765,126.8900298,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801700,경기도 고양시청,경기도 고양시 덕양구 향동동 꽃내음1길 161-1 공원화장실,,생활방범,1,200,360도 전방,30,202010,031-8075-2578,37.6020017,126.8916277,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801701,경기도 고양시청,경기도 고양시 덕양구 향동동 향기로 70-1 공원화장실,,생활방범,1,200,360도 전방,30,202010,031-8075-2578,37.6069280,126.8932327,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801702,경기도 고양시청,경기도 고양시 덕양구 향기로 60 공원화장실,,생활방범,1,200,360도 전방,30,202010,031-8075-2578,37.5955235,126.8924161,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801703,경기도 고양시청,경기도 고양시 덕양구 향동동 향기로 64 공원화장실,,생활방범,1,200,360도 전방,30,202010,031-8075-2578,37.5956383,126.8927889,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801704,경기도 고양시청,경기도 고양시 덕양구 오부자1길 35-2 지축지구 화장실,,생활방범,2,200,360도 전방,30,202210,031-8075-2578,37.6519019,126.9143548,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801705,경기도 고양시청,경기도 고양시 덕양구 안진6길 5-2 지축지구 화장실,,생활방범,2,200,360도 전방,30,202210,031-8075-2578,37.6463763,126.9169893,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801706,경기도 고양시청,경기도 고양시 덕양구 안진로 1-2 지축지구 화장실,,생활방범,2,200,360도 전방,30,202210,031-8075-2578,37.6465288,126.9137383,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801707,경기도 고양시청,경기도 고양시 덕양구 지축2로 3-3 지축지구 화장실,,생활방범,2,200,360도 전방,30,202210,031-8075-2578,37.6479205,126.9187827,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801708,경기도 고양시청,경기도 고양시 덕양구 안진로 99 지축지구 화장실,,생활방범,2,200,360도 전방,30,202210,031-8075-2578,37.6476392,126.9238690,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801709,경기도 고양시청,경기도 고양시 덕양구 오부자로 108-2 지축지구 화장실,,생활방범,2,200,360도 전방,30,202210,031-8075-2578,37.6510375,126.9208214,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801710,경기도 고양시청,경기도 고양시 덕양구 덕은동 425-1 버스쉘터,,생활방범,1,200,360도 전방,30,202210,031-8075-2578,37.5797901,126.8611333,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801711,경기도 고양시청,경기도 고양시 덕양구 덕은동 425-54 버스쉘터,,생활방범,1,200,360도 전방,30,202210,031-8075-2578,37.5793941,126.8616825,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801712,경기도 고양시청,경기도 고양시 덕양구 덕은동 436-1 버스쉘터,,생활방범,1,200,360도 전방,30,202210,031-8075-2578,37.5791635,126.8686003,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801713,경기도 고양시청,경기도 고양시 덕양구 덕은동 455-8 버스쉘터,,생활방범,1,200,360도 전방,30,202210,031-8075-2578,37.5791964,126.8691979,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801714,경기도 고양시청,경기도 고양시 덕양구 지축동 538-2 버스쉘터,,생활방범,1,200,360도 전방,30,202210,031-8075-2578,37.6530554,126.9174890,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801715,경기도 고양시청,경기도 고양시 덕양구 지축동 538-1 버스쉘터,,생활방범,1,200,360도 전방,30,202210,031-8075-2578,37.6528551,126.9174218,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801716,경기도 고양시청,경기도 고양시 덕양구 지축동 658-8 버스쉘터,,생활방범,1,200,360도 전방,30,202210,031-8075-2578,37.6501985,126.9140744,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801717,경기도 고양시청,경기도 고양시 덕양구 지축동 658-8 버스쉘터,,생활방범,1,200,360도 전방,30,202210,031-8075-2578,37.6499027,126.9154734,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801718,경기도 고양시청,경기도 고양시 일산서구 덕이동 374-10 버스정류장(20646),,생활방범,3,200,360도 전방,30,202311,031-8075-2578,37.6979844,126.7527401,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801719,경기도 고양시청,경기도 고양시 덕양구 주교동 571-8 (원당초교 앞 사거리 도로),,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6616399,126.8361199,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801720,경기도 고양시청,경기도 고양시 덕양구 신원동 673-1 (신원초등학교),,다목적,4,200,360도 전방,30,201610,031-8075-2578,37.6684563,126.8860382,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801721,경기도 고양시청,경기도 고양시 덕양구 성사동 488-63 (성사초교 정문 앞 삼거리),,다목적,4,200,360도 전방,30,201510,031-8075-2578,37.6575152,126.843182,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801722,경기도 고양시청,"경기도 고양시 덕양구 도내동 432-2 (도래울초등학교, 도래울중학교 사거리)",,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6310346,126.8695521,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801723,경기도 고양시청,"경기도 고양시 덕양구 도내동 1107 (흥도초교,고양원흥동일스위트)",,다목적,4,200,360도 전방,30,201610,031-8075-2578,37.6272883,126.8713069,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801724,경기도 고양시청,경기도 고양시 덕양구 원흥동 698 (삼송초등학교),,다목적,4,200,360도 전방,30,201610,031-8075-2578,37.6539915,126.8837854,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801725,경기도 고양시청,"경기도 고양시 덕양구 성사동 736 (성라공원 앞, 성라초교 정문 앞)",,다목적,4,200,360도 전방,30,201510,031-8075-2578,37.65184,126.8332099,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801726,경기도 고양시청,경기도 고양시 덕양구 성사동 732 (성라초교 후문 삼거리 태영상가 앞),,다목적,4,200,360도 전방,30,201410,031-8075-2578,37.6529752,126.8345659,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801727,경기도 고양시청,경기도 고양시 덕양구 오금동 704 우미라피아노 212동 앞,,다목적,3,200,360도 전방,30,201610,031-8075-2578,37.6589742,126.9063002,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801728,경기도 고양시청,경기도 고양시 덕양구 오금동 438-55 (오금초등학교),,다목적,4,200,360도 전방,30,201610,031-8075-2578,37.6619125,126.8960330,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801729,경기도 고양시청,경기도 고양시 덕양구 용두동 19-4 (용두초교 앞 용두사거리),,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6204373,126.8937655,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801730,경기도 고양시청,경기도 고양시 덕양구 용두동 394-2 (동산초등학교),,다목적,4,200,360도 전방,30,201610,031-8075-2578,37.6459563,126.8872403,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801731,경기도 고양시청,경기도 고양시 덕양구 도내동 1119-3,,다목적,5,200,360도 전방,30,201810,031-8075-2578,37.6250485,126.8730569,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801732,경기도 고양시청,경기도 고양시 덕양구 용두동 318 용두초등학교 앞 사거리,,다목적,5,200,360도 전방,30,201810,031-8075-2578,37.6208983,126.8927903,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801733,경기도 고양시청,경기도 고양시 덕양구 고양동 235-9 (고양초교 앞),,다목적,4,200,360도 전방,30,201510,031-8075-2578,37.7034291,126.9006875,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801734,경기도 고양시청,경기도 고양시 덕양구 고양동 240-38 (방글방글어린이집),,다목적,4,200,360도 전방,30,201310,031-8075-2578,37.7019499,126.9005899,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801735,경기도 고양시청,"경기도 고양시 덕양구 고양동 1130 (목암초교, 푸른마을10단지횡단보도 앞)",,다목적,4,200,360도 전방,30,201510,031-8075-2578,37.7145293,126.9028876,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801736,경기도 고양시청,경기도 고양시 덕양구 내유동 431-7 (내유초교),,다목적,4,200,360도 전방,30,201710,031-8075-2578,37.71506,126.85106,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801737,경기도 고양시청,"경기도 고양시 덕양구 관산동 179-5 (관산시장 입구, 함지플라워 맞은편)",,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6882415,126.8654633,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801738,경기도 고양시청,경기도 고양시 덕양구 관산동 108-6 (관산초교 입구),,다목적,4,200,360도 전방,30,201510,031-8075-2578,37.6913164,126.8661611,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801739,경기도 고양시청,경기도 고양시 덕양구 토당동 335-155 (능곡초교),,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6242809,126.8173049,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801740,경기도 고양시청,경기도 고양시 덕양구 화정동 860 (화수초교),,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6447548,126.832009,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801741,경기도 고양시청,"경기도 고양시 덕양구 화정동 867 (화정 근린4호공원, 용정초교 후문)",,다목적,4,200,360도 전방,30,201510,031-8075-2578,37.6410416,126.8295050,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801742,경기도 고양시청,경기도 고양시 덕양구 화정동 942 (화정초교),,다목적,5,200,360도 전방,30,201710,031-8075-2578,37.6331747,126.8266514,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801743,경기도 고양시청,"경기도 고양시 덕양구 화정동 1132 (지도초교, 지도중학교)C",,다목적,5,200,360도 전방,30,201710,031-8075-2578,37.6276486,126.8344160,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801744,경기도 고양시청,경기도 고양시 덕양구 화정동 1000-4 (효원빌딩 앞),,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6300498,126.8318314,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801745,경기도 고양시청,경기도 고양시 덕양구 화정동 1114 (백양초교 정문 앞 이마트 산책로),,다목적,4,200,360도 전방,30,201510,031-8075-2578,37.6322536,126.8353711,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801746,경기도 고양시청,경기도 고양시 덕양구 행주내동 99(삼거리),,다목적,4,200,360도 전방,30,201210,031-8075-2578,37.5998257,126.8265465,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801747,경기도 고양시청,경기도 고양시 덕양구 토당동 407-13 (토당초등학교 정문 맞은편),,다목적,4,200,360도 전방,30,201510,031-8075-2578,37.6177277,126.8268484,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801748,경기도 고양시청,경기도 고양시 덕양구 토당동 840-3 (능곡병원 앞 노상),,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6263744,126.8235779,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801749,경기도 고양시청,경기도 고양시 덕양구 행주내동 720번지(행주초교),,다목적,4,200,360도 전방,30,201810,031-8075-2578,37.6031568,126.8254333,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801750,경기도 고양시청,경기도 고양시 덕양구 행신동 983-1 (행신초교),,다목적,4,200,360도 전방,30,201510,031-8075-2578,37.6217938,126.8378403,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801751,경기도 고양시청,경기도 고양시 덕양구 행신동 986 행신초등학교,,다목적,5,200,360도 전방,30,201810,031-8075-2578,37.6217949,126.8360012,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801752,경기도 고양시청,경기도 고양시 덕양구 행신동 780 (소만초교),,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6166454,126.8390705,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801753,경기도 고양시청,경기도 고양시 덕양구 행신동 929 (성신초등학교앞 삼거리),,다목적,4,200,360도 전방,30,201710,031-8075-2578,37.6268654,126.840903,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801754,경기도 고양시청,경기도 고양시 덕양구 행신동 1028 김밥천국앞 사거리,,다목적,5,200,360도 전방,30,202410,031-8075-2578,37.6240183,126.8356656,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801755,경기도 고양시청,"경기도 고양시 덕양구 행신동 1069 (아람초교, 서정중학교)",,다목적,5,200,360도 전방,30,201710,031-8075-2578,37.6191963,126.8492462,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801756,경기도 고양시청,경기도 고양시 덕양구 행신동 1080-1 (하나은행 뒤),,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6184740,126.8458424,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801757,경기도 고양시청,경기도 고양시 덕양구 행신동 960 (행신교회),,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.62301,126.8429599,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801758,경기도 고양시청,경기도 고양시 덕양구 행신동 1002 (샘터마을 3단지 아파트 입구 303동 앞),,다목적,5,200,360도 전방,30,201510,031-8075-2578,37.6242532,126.8324034,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801759,경기도 고양시청,"경기도 고양시 덕양구 행신동 1065 (서정고등학교, 아람초등학교 앞 4거리)",,다목적,5,200,360도 전방,30,201610,031-8075-2578,37.6202090,126.8498440,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801760,경기도 고양시청,경기도 고양시 덕양구 행신동1100 서정초등학교,,다목적,4,200,360도 전방,30,201810,031-8075-2578,37.6135866,126.8494869,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801761,경기도 고양시청,"경기도 고양시 덕양구 화전동 275 (어린이보호구역 덕은초교, 덕양중학교)",,다목적,5,200,360도 전방,30,201710,031-8075-2578,37.6040200,126.8709511,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801762,경기도 고양시청,경기도 고양시 일산동구 식사동 300-43 (양일초교 정문 옆 교차로),,다목적,4,200,360도 전방,30,201710,031-8075-2578,37.68498,126.8139999,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
3940000,202639400000801763,경기도 고양시청,경기도 고양시 일산동구 식사동 679-24 (원당농협 위-시티 지점 앞),,다목적,5,200,360도 전방,30,201710,031-8075-2578,37.6793101,126.8121126,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:48
