안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
방435,01,05,"미사 R5, R6 사이 사거리",,경기도 하남시 망월동 1160,37.5639873300,127.1981655000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방434,01,05,미사 R6 미사강변한강로 412 주변 사거리,,경기도 하남시 덕풍동 911,37.5568080000,127.2027751000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방304,01,05,emart24 앞 사거리 주변,,경기도 하남시 신장동 611,37.5436819700,127.2232520000,01,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방303,01,05,국제자매도시공원 내,경기도 하남시 하남유니온로 100,경기도 하남시 신장동 608,37.5444892400,127.2213179000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방302,01,05,신세계백화점 입구 사거리,,경기도 하남시 신장동 614,37.5451265200,127.2207422000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방301,01,05,에일린의 뜰 107동 앞 정류장 주변,,경기도 하남시 신장동 621,37.5432524100,127.2125614000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방300,01,05,덕풍수변공원-2 내,경기도 하남시 덕풍천동로 40,경기도 하남시 신장동 600-1,37.5444263900,127.2176603000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방299,01,05,대명루첸 103동 앞 도로 주변,,경기도 하남시 신장동 614,37.5451265200,127.2207422000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방298,01,05,신평중학교 옆 공원길 주변,,경기도 하남시 신장동 595,37.5445717200,127.2143770000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방297,01,05,신평어린이공원 내,경기도 하남시 신장동로 55,경기도 하남시 신장동 594,37.5439599900,127.2131206000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방296,01,05,신평어린이공원 앞 사거리 주변,,경기도 하남시 신장동 621,37.5432524100,127.2125614000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방295,01,05,신평어린이공원 옆 횡단보도 주변,,경기도 하남시 신장동 580,37.5444207400,127.2115254000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방294,01,05,신평소공원 내,,경기도 하남시 신장동 585,37.5437704700,127.2113145000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방293,01,05,신장고등학교 체육관 옆 길 주변,,경기도 하남시 신장동 578,37.5443535300,127.2100186000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방292,01,05,하남풍산아이파크1단지 주변,,경기도 하남시 신장동 576,37.5455431400,127.2099226000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방291,01,05,문화소공원 내,,경기도 하남시 신장동 575,37.5443456200,127.2090768000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방290,01,05,하남문화예술회관 앞 사거리 주변(보호구역-신장초등학교),,경기도 하남시 신장동 571,37.5436710200,127.2077546000,01,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방289,01,05,풍산지구어린이2호공원 내,,경기도 하남시 덕풍동 709,37.5558952300,127.2001889000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방288,01,05,꿈동산공원 내,경기도 하남시 천현로 55,경기도 하남시 신장동 528-4,37.5383060600,127.2174805000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방287,01,05,퐁산지구어린이6호공원 내,,경기도 하남시 덕풍동 749,37.5507458500,127.2113722000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방286,01,05,풍산지구어린이1호공원 내,,경기도 하남시 덕풍동 700,37.5564844000,127.2012435000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방285,01,05,한솔공원 내,경기도 하남시 덕산로 67,경기도 하남시 덕풍동 680,37.5346903100,127.1956654000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방284,01,01,새희망공원 내,경기도 하남시 더우개로 5,경기도 하남시 신장동 528-2,37.5392259000,127.2200269000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방283,01,05,신장공원 내,,경기도 하남시 신장동 520-2,37.5378797100,127.2143771000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방146,01,05,한강감시3초소,,경기도 하남시 미사동 535-14,37.5757180000,127.2039450000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방145,01,01,한우1번지 주변,,경기도 하남시 신장동 246-1,37.5499115700,127.2161658000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방144,01,05,가마골 앞 굴다리 주변,,경기도 하남시 광암동 278-1,37.5150144200,127.1714490000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방143,01,05,나래유통 앞 굴다리 주변,,경기도 하남시 초일동 173-3,37.5348055900,127.1874473000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방142,01,05,한솔리치빌2단지 뒤편 산책로 주변,경기도 하남시 덕산로 50,경기도 하남시 덕풍동 689,37.5343749600,127.1973979000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방141,01,05,국민은행 건물 뒤편 일방통행 길 주변,경기도 하남시 덕풍동로 111-11,경기도 하남시 덕풍동 745,37.5514457400,127.2082961000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방140,01,05,산곡민물매운탕 주변,,경기도 하남시 상산곡동 900,37.4906312600,127.2350731000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방139,01,05,덕풍현대아파트 옆 굴다리 주변,,경기도 하남시 덕풍동 524-6,37.5323019500,127.2000793000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방138,01,05,덕풍중학교 주변,,경기도 하남시 덕풍동 766,37.5515271500,127.1989898000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방137,01,05,신장성당 정문 주변(보호구역 - 소화유치원),,경기도 하남시 덕풍동 403-3,37.5409156300,127.2039442000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방136,01,05,전통찻집 흰구름 주변,,경기도 하남시 춘궁동 590,37.5223229000,127.1895967000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방135,01,05,동수교 마을회관 주변,,경기도 하남시 상산곡동 127-25,37.4966388600,127.2316072000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방134,01,05,풍산지구어린이8호공원 주변,,경기도 하남시 덕풍동 819,37.5484199000,127.2114179000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방133,01,05,덕풍교 주변 위례강변길,,경기도 하남시 미사동 622-1,37.5513584800,127.2181362000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방132,01,05,주사랑교회 주변(보호구역 - 유니온어린이집),,경기도 하남시 신장동 90-11,37.5425085500,127.2209187000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방131,01,05,하남샬롬요양병원 주변,경기도 하남시 신평로 58,경기도 하남시 신장동 427-10,37.5386762300,127.2052265000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방130,01,05,광암정수장 옆길 주변,,경기도 하남시 광암동 산25-2,37.5201951600,127.1753413000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방129,01,05,KM STUDIO 주변,,경기도 하남시 창우동 477,37.5406037300,127.2347344000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방128,01,05,귀뚜라미보일러 주변,,경기도 하남시 춘궁동 555,37.5255122100,127.1981753000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방127,01,05,에코타운1단지 주변,,경기도 하남시 신장동 567-1,37.5415464000,127.2084973000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방126,01,05,벽산블루밍 경기 카 손세차장 주변,,경기도 하남시 덕풍동 472-26,37.5363054900,127.2054455000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방125,01,05,하산곡동 60-7 주변,,경기도 하남시 하산곡동 553,37.5254847900,127.2229605000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방675,01,05,혜림교회 뒤 뚝방길,,경기도 하남시 망월동 1024,37.5762390000,127.1787960000,03,N,N,N,경보등 + 경보음 + CCTV,2023,20240126,Y,하남시청,031-790-6400,20240614
방674,01,05,혜림교회 앞 삼거리,,경기도 하남시 선동 450,37.5709860000,127.1783740000,03,N,N,N,경보등 + 경보음 + CCTV,2023,20240126,Y,하남시청,031-790-6400,20240614
방673,01,05,미사 10단지 입구,,경기도 하남시 선동 432,37.5742960000,127.1847320000,03,N,N,N,경보등 + 경보음 + CCTV,2023,20240126,Y,하남시청,031-790-6400,20240614
방672,01,05,종합운동장 사거리,,경기도 하남시 망월동 944,37.5677570000,127.1805590000,03,N,N,N,경보등 + 경보음 + CCTV,2023,20240126,Y,하남시청,031-790-6400,20240614
방671,01,05,구산성지 회전교차로,,경기도 하남시 망월동 944,37.5721440000,127.1887700000,03,N,N,N,경보등 + 경보음 + CCTV,2023,20240126,Y,하남시청,031-790-6400,20240614
방282,01,05,풍산지구근린3호공원 내,,경기도 하남시 덕풍동 726-8,37.5537080400,127.2090552000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방281,01,01,하남순복음교회 주변,,경기도 하남시 덕풍동 511-32,37.5345028500,127.2033181000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방280,01,05,한길에프앤비 주변,,경기도 하남시 춘궁동 564-15,37.5276786600,127.1961913000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방279,01,05,동부제일유치원 주변(보호구역 - 동부제일유치원),,경기도 하남시 덕풍동 361-17,37.5400058300,127.1977407000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방278,01,01,산곡초등학교 주변(보호구역 - 산곡초등학교),,경기도 하남시 하산곡동 518-3,37.5031009500,127.2332488000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방277,01,05,열린어린이집 주변(보호구역 - 열린어린이집),경기도 하남시 초광로 263,경기도 하남시 초이동 201-7,37.5440889900,127.1743874000,03,N,N,N,경보등 + 경보음 + CCTV,2015,20231109,Y,하남시청,031-790-6400,20240614
방276,01,05,아이킹어린이집 주변(보호구역 - 아이킹어린이집),,경기도 하남시 천현동 355-5,37.5291859900,127.2120386000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방670,01,05,서해아파트 앞 삼거리 주변,,경기도 하남시 덕풍동 346-2,37.5432170000,127.1981110000,03,N,N,N,경보등 + 경보음 + CCTV,2023,20240126,Y,하남시청,031-790-6400,20240614
방665,01,05,풍산근린3호공원 물놀이장부근,,경기도 하남시 덕풍동 435-202,37.5370066600,127.1975778000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20240126,Y,하남시청,031-790-6400,20240614
방664,01,05,덕풍공원 선성군묘역부근,,경기도 하남시 덕풍동 435-202,37.5370066600,127.1975778000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20240126,Y,하남시청,031-790-6400,20240614
방663,01,05,덕풍공원 어울림아파트 부근,,경기도 하남시 덕풍동 435-202,37.5370066600,127.1975778000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20240126,Y,하남시청,031-790-6400,20240614
방662,01,05,덕풍공원 팔각정,,경기도 하남시 덕풍동 435-202,37.5370066600,127.1975778000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20240126,Y,하남시청,031-790-6400,20240614
방661,01,05,덕풍1동 주민센터 뒷편,,경기도 하남시 덕풍동 435-202,37.5370066600,127.1975778000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20240126,Y,하남시청,031-790-6400,20240614
방660,01,05,덕풍공원 입구,,경기도 하남시 덕풍동 435-202,37.5370066600,127.1975778000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20240126,Y,하남시청,031-790-6400,20240614
방659,01,05,덕풍공원 분수대,,경기도 하남시 덕풍동 435-202,37.5370066600,127.1975778000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20240126,Y,하남시청,031-790-6400,20240614
방658,01,05,미사한강3호공원,,경기도 하남시 선동 419,37.5788414800,127.1841091000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20240126,Y,하남시청,031-790-6400,20240614
방657,01,05,"미사강변 28, 29 사잇길",,경기도 하남시 망월동 1167,37.5609244400,127.1972741000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방656,01,05,미사역 힐스테이트 맥주거리,,경기도 하남시 망월동 1100-1,37.5639302400,127.1910048000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방655,01,05,하남수산물시장 입구,,경기도 하남시 풍산동 495,37.5499142800,127.1851741000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방654,01,05,미사강변 자이아파트,,경기도 하남시 풍산동 496,37.5563729100,127.1871805000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방653,01,05,코사마트 인근,,경기도 하남시 덕풍동 366-47,37.5386754100,127.1992323000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방652,01,05,풍산지구 어린이공원,,경기도 하남시 덕풍동 812,37.5481451200,127.2107436000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방651,01,05,나룰도서관 공원,,경기도 하남시 덕풍동 739,37.5533766900,127.2084378000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방650,01,05,동아슈퍼,,경기도 하남시 신장동 381-2,37.5420590600,127.2126405000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방649,01,05,미사한강공원,경기도 하남시 미사강변한강로 45,경기도 하남시 선동 417,37.5767668500,127.1807342000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방648,01,05,미사한강공원,경기도 하남시 미사강변한강로 45,경기도 하남시 선동 417,37.5767668500,127.1807342000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방647,01,05,금강유치원,,경기도 하남시 신장동 550,37.5420018300,127.2192217000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방646,01,05,미사랑유치원,,경기도 하남시 풍산동 501,37.5564704700,127.1891093000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방645,01,05,구산유치원,,경기도 하남시 망월동 965,37.5689135600,127.1861361000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방644,01,05,하남유치원,,경기도 하남시 신장동 607,37.5444284700,127.2210077000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방643,01,05,전주시골밥상 주변,,경기도 하남시 춘궁동 177-12,37.5266380700,127.1980123000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방642,01,05,덕풍초등학교,,경기도 하남시 덕풍동 947-5,37.5388680500,127.1977258000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방641,01,05,서부초등학교,,경기도 하남시 감일동 15-5,37.5150065800,127.1613920000,03,N,N,N,경보등 + 경보음 + CCTV,2022,20231109,Y,하남시청,031-790-6400,20240614
방433,01,05,미사 R6 미사강변한강로378번길 19 주변,,경기도 하남시 덕풍동 877,37.5571039700,127.2029141000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방432,01,05,미사 R6 미사강변한강로364번안길 10-14 주변,,경기도 하남시 덕풍동 859,37.5581252900,127.2026010000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방275,01,01,하남유치원 주변(보호구역 - 하남유치원),,경기도 하남시 신장동 93-13,37.5430085000,127.2204696000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방274,01,05,신평초등학교 후문 주변(보호구역 - 신평초등학교),,경기도 하남시 신장동 596-1,37.5446610100,127.2160402000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방273,01,05,신장초등학교 후문 주변(보호구역 - 신장초등학교),,경기도 하남시 신장동 573,37.5435812100,127.2085814000,03,N,N,N,경보등 + 경보음 + CCTV,2016,20231109,Y,하남시청,031-790-6400,20240614
방272,01,01,청뜰어린이집 주변(보호구역 - 청뜰어린이집),,경기도 하남시 풍산동 254-4,37.5474266000,127.1828550000,03,N,N,N,경보등 + 경보음 + CCTV,2015,20231109,Y,하남시청,031-790-6400,20240614
방271,01,05,은방울어린이집 주변(보호구역 - 은방울어린이집),,경기도 하남시 신장동 539,37.5415874100,127.2135277000,03,N,N,N,경보등 + 경보음 + CCTV,2015,20231109,Y,하남시청,031-790-6400,20240614
방270,01,01,꿈나라공원 입구 맞은 편,,경기도 하남시 천현동 13-17,37.5376161900,127.2208300000,03,N,N,N,경보등 + 경보음 + CCTV,2015,20231109,Y,하남시청,031-790-6400,20240614
방269,01,01,동부초등학교 옆길 주변,,경기도 하남시 덕풍동 426-10,37.5377542900,127.2029536000,03,N,N,N,경보등 + 경보음 + CCTV,2015,20231109,Y,하남시청,031-790-6400,20240614
방268,01,01,시립초롱어린이집 주변(보호구역 - 시립초롱어린이집),경기도 하남시 덕산로 75,경기도 하남시 덕풍동 678,37.5356058000,127.1955107000,03,N,N,N,경보등 + 경보음 + CCTV,2015,20231109,Y,하남시청,031-790-6400,20240614
방267,01,01,명성어린이집 주변(보호구역 - 명성어린이집),경기도 하남시 덕풍서로 21,경기도 하남시 덕풍동 776,37.5505283500,127.2012278000,03,N,N,N,경보등 + 경보음 + CCTV,2014,20231109,Y,하남시청,031-790-6400,20240614
방266,01,01,나룰초등학교 뒤 풍산지구어린이7호공원 내,,경기도 하남시 덕풍동 795,37.5486536600,127.2086221000,03,N,N,N,경보등 + 경보음 + CCTV,2014,20231109,Y,하남시청,031-790-6400,20240614
방265,01,01,비젼교회 주변,경기도 하남시 신평로168번길 12,경기도 하남시 신장동 315-1,37.5469650700,127.2116454000,03,N,N,N,경보등 + 경보음 + CCTV,2014,20231109,Y,하남시청,031-790-6400,20240614
방264,01,01,상화울 가게 주변,,경기도 하남시 초일동 398,37.5342272400,127.1839749000,03,N,N,N,경보등 + 경보음 + CCTV,2014,20231109,Y,하남시청,031-790-6400,20240614
방263,01,01,외곽순환도로 굴다리 주변,,경기도 하남시 감일동 376-46,37.5047568200,127.1445719000,03,N,N,N,경보등 + 경보음 + CCTV,2014,20231109,Y,하남시청,031-790-6400,20240614
방262,01,05,남한산성 등산로 청운사 주변,,경기도 하남시 감이동 373-14,37.4881571800,127.1611212000,03,N,N,N,경보등 + 경보음 + CCTV,2014,20231109,Y,하남시청,031-790-6400,20240614
방261,01,05,춘궁동 벌말번영회 주변,경기도 하남시 춘궁로37번길 46,경기도 하남시 하사창동 448,37.5128013100,127.2023414000,03,N,N,N,경보등 + 경보음 + CCTV,2014,20231109,Y,하남시청,031-790-6400,20240614
방260,01,05,덕풍골 약수터 주변,,경기도 하남시 덕풍동 572-2,37.5424860000,127.2196250000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방259,01,05,백년산장 인근,,경기도 하남시 하산곡동 산 18-31,37.5423504200,127.2198571000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방431,01,05,미사 R6 미사강변한강로364번길 48 앞 삼거리,,경기도 하남시 덕풍동 919,37.5577116500,127.2012306000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방430,01,05,미사중학교 주변,,경기도 하남시 망월동 1187,37.5596885000,127.1994388000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방429,01,05,진등교차로 사거리,,경기도 하남시 풍산동 571,37.5553998900,127.1965452000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방428,01,05,아이테코 맞은편 미사 27단지 e편한세상 주변 사거리,,경기도 하남시 풍산동 554,37.5568141700,127.1918674000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방427,01,05,코스트코 하남점 주변 사거리,,경기도 하남시 풍산동 592,37.5492322300,127.1901545000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방426,01,05,하남 홍우프라자 옆 공원,,경기도 하남시 풍산동 537,37.5551440700,127.1905257000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방425,01,05,하남성안교회 뒤편 공원,,경기도 하남시 풍산동 537,37.5551440700,127.1905257000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방424,01,05,미사 하남고용복지플러스센터 뒤편 사거리,,경기도 하남시 풍산동 501,37.5564704700,127.1891093000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방423,01,05,미사 골든프라자 주변,,경기도 하남시 풍산동 511,37.5555576900,127.1874231000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방422,01,05,"미사 20, 22단지 사이 보도",,경기도 하남시 풍산동 473,37.5556308000,127.1830132000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방421,01,05,한홀초등학교 정문 주변,,경기도 하남시 풍산동 478,37.5562390100,127.1843047000,03,N,N,N,경보등 + 경보음 + CCTV,2018,20231109,Y,하남시청,031-790-6400,20240614
방124,01,05,풍산초등학교 후문 주변,경기도 하남시 덕풍로 108,경기도 하남시 덕풍동 732,37.5529678000,127.2019122000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방123,01,05,미사슈퍼 주변,,경기도 하남시 미사동 287-3,37.5704542700,127.2010187000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방122,01,05,제일 경희 한의원 주변,,경기도 하남시 신장동 427-449,37.5384182400,127.2067308000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방121,01,05,동부선린교회 형제의집 부근 회전교차로 주변,,경기도 하남시 천현동 62-55,37.5319485300,127.2204130000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방120,01,05,수성모터스 주변,경기도 하남시 검단산로 137,경기도 하남시 창우동 415-2,37.5277042800,127.2255946000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방119,01,05,은방울공원 내,경기도 하남시 대청로 109,경기도 하남시 창우동 518-4,37.5397305800,127.2245373000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방118,01,05,서부초등학교 정문 주변(보호구역 - 서부초등학교),,경기도 하남시 감일동 13-6,37.5157584500,127.1614502000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방117,01,05,신광전기 주변,경기도 하남시 검단남로 23,경기도 하남시 하산곡동 205-9번지,37.5170180800,127.2237800000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방116,01,05,동아빌라 주변,,경기도 하남시 덕풍동 439-16,37.5345095500,127.1996343000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방115,01,05,지송빌딩 뒷골목 주변,경기도 하남시 신장1로 38-12,경기도 하남시 신장동 448-16,37.5389080500,127.2115113000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방114,01,05,효성빌리지 가동 주변,경기도 하남시 덕풍공원로47번길 42,경기도 하남시 덕풍동 365-56,37.5400955100,127.1999060000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방113,01,05,오일석유 주변,경기도 하남시 대성로261번길 14,경기도 하남시 덕풍동 516-8,37.5334192100,127.2021710000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방112,01,05,불타는 호프 주변,,경기도 하남시 신장동 430-3,37.5384844800,127.2084432000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방111,01,05,동아아파트 주변 근린공원,,경기도 하남시 신장동 566,37.5422769900,127.2127080000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방110,01,05,청개구리 어린이집 주변,,경기도 하남시 덕풍동 656,37.5508172300,127.1982770000,03,N,N,N,경보등 + 경보음 + CCTV,2013,20231109,Y,하남시청,031-790-6400,20240614
방258,01,05,하남 돼지집 풍산점 주변,,경기도 하남시 덕풍동 756,37.5519336500,127.2035535000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
방257,01,05,하남요양병원 주변 주택가 삼거리,,경기도 하남시 하산곡동 254-1,37.5126288100,127.2275863000,03,N,N,N,경보등 + 경보음 + CCTV,2017,20231109,Y,하남시청,031-790-6400,20240614
